"state_name","name","addr","city","abbrev","zip","webaddr","textcond","sp_text_cond","description","over65","under65","na_available","community","issue","attained","na_rating","last_mod"
"Florida - Southern","Governmental Personnel Mutual Life Insurance Company","P.O.Box 2679","Omaha","NE","68103","www.gpmlife.com","","","Medigap Policy N","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Hartford Life & Accident Insurance Co","200 Hopmeadow Street","Simsbury","CT","06070","www.thehartford.com","","","Medigap Policy A","True","True","False","False","False","False","True","Oct 14  2015"
"Florida - Southern","Hartford Life & Accident Insurance Co","200 Hopmeadow Street","Simsbury","CT","06070","www.thehartford.com","","","Medigap Policy B","True","True","False","False","False","False","True","Oct 14  2015"
"Florida - Southern","Hartford Life & Accident Insurance Co","200 Hopmeadow Street","Simsbury","CT","06070","www.thehartford.com","","","Medigap Policy C","True","True","False","False","False","False","True","Oct 14  2015"
"Florida - Southern","Hartford Life & Accident Insurance Co","200 Hopmeadow Street","Simsbury","CT","06070","www.thehartford.com","","","Medigap Policy D","True","True","False","False","False","False","True","Oct 14  2015"
"Florida - Southern","Hartford Life & Accident Insurance Co","200 Hopmeadow Street","Simsbury","CT","06070","www.thehartford.com","","","Medigap Policy F","True","True","False","False","False","False","True","Oct 14  2015"
"Florida - Southern","Hartford Life & Accident Insurance Co","200 Hopmeadow Street","Simsbury","CT","06070","www.thehartford.com","","","Medigap Policy G","True","True","False","False","False","False","True","Oct 14  2015"
"Florida - Southern","Liberty National Life Insurance Co","P.O. Box 2612","Birmingham","AL","35202","www.libnat.com","","","Medigap Policy N","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Mutual of Omaha Insurance Company","Mutual of Omaha Plaza","Omaha","NE","68175","www.mutualofomaha.com","","","Medigap Policy M","True","True","False","False","True","False","False","Jul 11  2016"
"Florida - Southern","Mutual of Omaha Insurance Company","Mutual of Omaha Plaza","Omaha","NE","68175","www.mutualofomaha.com","","","Medigap SELECT C","True","True","False","False","True","False","False","Jul 11  2016"
"Florida - Southern","Mutual of Omaha Insurance Company","Mutual of Omaha Plaza","Omaha","NE","68175","www.mutualofomaha.com","","","Medigap SELECT D","True","True","False","False","True","False","False","Jul 11  2016"
"Florida - Southern","Mutual of Omaha Insurance Company","Mutual of Omaha Plaza","Omaha","NE","68175","www.mutualofomaha.com","","","Medigap SELECT F","True","True","False","False","True","False","False","Jul 11  2016"
"Florida - Southern","State Farm Mutual Auto Insurance Co","One State Farm Plaza","Bloomington","IL","61710","www.statefarm.com","","","Medigap Policy A","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","State Farm Mutual Auto Insurance Co","One State Farm Plaza","Bloomington","IL","61710","www.statefarm.com","","","Medigap Policy C","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","State Farm Mutual Auto Insurance Co","One State Farm Plaza","Bloomington","IL","61710","www.statefarm.com","","","Medigap Policy F","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","State Mutual Insurance Co","210 E. Second Avenue  Suite 301","Rome","GA","30161","www.statemutualinsurance.com","","","Medigap Policy A","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","State Mutual Insurance Co","210 E. Second Avenue  Suite 301","Rome","GA","30161","www.statemutualinsurance.com","","","Medigap Policy B","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","State Mutual Insurance Co","210 E. Second Avenue  Suite 301","Rome","GA","30161","www.statemutualinsurance.com","","","Medigap Policy C","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","State Mutual Insurance Co","210 E. Second Avenue  Suite 301","Rome","GA","30161","www.statemutualinsurance.com","","","Medigap Policy D","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","State Mutual Insurance Co","210 E. Second Avenue  Suite 301","Rome","GA","30161","www.statemutualinsurance.com","","","Medigap Policy F","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","State Mutual Insurance Co","210 E. Second Avenue  Suite 301","Rome","GA","30161","www.statemutualinsurance.com","","","Medigap Policy F - High Deductible","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","State Mutual Insurance Co","210 E. Second Avenue  Suite 301","Rome","GA","30161","www.statemutualinsurance.com","","","Medigap Policy G","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","State Mutual Insurance Co","210 E. Second Avenue  Suite 301","Rome","GA","30161","www.statemutualinsurance.com","","","Medigap Policy M","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","State Mutual Insurance Co","210 E. Second Avenue  Suite 301","Rome","GA","30161","www.statemutualinsurance.com","","","Medigap Policy N","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Sterling Investors Life Insurance","201 E. Second Avenue  Suite 105","Rome","GA","30161","www.sterlinginvestors.com","","","Medigap Policy A","True","True","False","False","False","False","True","Feb 25  2013"
"Florida - Southern","Sterling Investors Life Insurance","201 E. Second Avenue  Suite 105","Rome","GA","30161","www.sterlinginvestors.com","","","Medigap Policy B","True","True","False","False","False","False","True","Feb 25  2013"
"Florida - Southern","Sterling Investors Life Insurance","201 E. Second Avenue  Suite 105","Rome","GA","30161","www.sterlinginvestors.com","","","Medigap Policy C","True","True","False","False","False","False","True","Feb 25  2013"
"Florida - Southern","Sterling Investors Life Insurance","201 E. Second Avenue  Suite 105","Rome","GA","30161","www.sterlinginvestors.com","","","Medigap Policy D","True","True","False","False","False","False","True","Feb 25  2013"
"Florida - Southern","Sterling Investors Life Insurance","201 E. Second Avenue  Suite 105","Rome","GA","30161","www.sterlinginvestors.com","","","Medigap Policy F","True","True","False","False","False","False","True","Feb 25  2013"
"Florida - Southern","Sterling Investors Life Insurance","201 E. Second Avenue  Suite 105","Rome","GA","30161","www.sterlinginvestors.com","","","Medigap Policy F - High Deductible","True","True","False","False","False","False","True","Feb 25  2013"
"Florida - Southern","Sterling Investors Life Insurance","201 E. Second Avenue  Suite 105","Rome","GA","30161","www.sterlinginvestors.com","","","Medigap Policy G","True","True","False","False","False","False","True","Feb 25  2013"
"Florida - Southern","Sterling Investors Life Insurance","201 E. Second Avenue  Suite 105","Rome","GA","30161","www.sterlinginvestors.com","","","Medigap Policy M","True","True","False","False","False","False","True","Feb 25  2013"
"Florida - Southern","Sterling Investors Life Insurance","201 E. Second Avenue  Suite 105","Rome","GA","30161","www.sterlinginvestors.com","","","Medigap Policy N","True","True","False","False","False","False","True","Feb 25  2013"
"Florida - Southern","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","","","Medigap Policy N","True","True","False","False","True","False","False","Jun 13  2011"
"Florida - Southern","USAA Life Insurance Co","9800 Fredericksburg Road","San Antonio","TX","78288","www.usaa.com","","","Medigap Policy A","True","True","False","False","False","False","True","Oct 14  2015"
"Florida - Southern","USAA Life Insurance Co","9800 Fredericksburg Road","San Antonio","TX","78288","www.usaa.com","","","Medigap Policy F","True","True","False","False","False","False","True","Oct 14  2015"
"Florida - Southern","Aetna Life Insurance Co","151 Farmington Avenue","Hartford","CT","06156","www.aetna.com","","","Medigap Policy A","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Aetna Life Insurance Co","151 Farmington Avenue","Hartford","CT","06156","www.aetna.com","","","Medigap Policy B","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Aetna Life Insurance Co","151 Farmington Avenue","Hartford","CT","06156","www.aetna.com","","","Medigap Policy C","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Aetna Life Insurance Co","151 Farmington Avenue","Hartford","CT","06156","www.aetna.com","","","Medigap Policy F","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Colonial Penn Life Insurance Co (formerly Conseco Direct Life Insurance Co)","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","","","Medigap Policy M","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Colonial Penn Life Insurance Co (formerly Conseco Direct Life Insurance Co)","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","","","Medigap Policy N","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Everence Association Inc.","1110 North Main Street  P. O. Box 483","Goshen","IN","46527","www.everence.com","Enrollment open to people eligible for membership in the association  a fraternal benefit society.","La inscripción está abierta para los individuos elegilbes para ser miembros de la asociación  una sociedad fraterna de beneficios","Medigap Policy A","True","True","False","False","True","False","False","Mar 12  2013"
"Florida - Southern","Everence Association Inc.","1110 North Main Street  P. O. Box 483","Goshen","IN","46527","www.everence.com","Enrollment open to people eligible for membership in the association  a fraternal benefit society.","La inscripción está abierta para los individuos elegilbes para ser miembros de la asociación  una sociedad fraterna de beneficios","Medigap Policy F","True","True","False","False","True","False","False","Mar 12  2013"
"Florida - Southern","Gerber Life Insurance Co","1311 Mamaroneck Avenue","White Plains","NY","10605","www.gerberlife.com","","","Medigap Policy A","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Gerber Life Insurance Co","1311 Mamaroneck Avenue","White Plains","NY","10605","www.gerberlife.com","","","Medigap Policy F","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Gerber Life Insurance Co","1311 Mamaroneck Avenue","White Plains","NY","10605","www.gerberlife.com","","","Medigap Policy G","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","","","Medigap Policy A","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","","","Medigap Policy B","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","","","Medigap Policy F","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","","","Medigap Policy N","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Gerber Life Insurance Co","1311 Mamaroneck Avenue","White Plains","NY","10605","www.gerberlife.com","","","Medigap SELECT F","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Gerber Life Insurance Co","1311 Mamaroneck Avenue","White Plains","NY","10605","www.gerberlife.com","","","Medigap SELECT G","True","True","False","False","False","False","True","Jun 13  2011"
"Florida - Southern","Aetna Life Insurance Co","151 Farmington Avenue","Hartford","CT","06156","www.aetna.com","","","Medigap Policy L","True","True","False","False","False","False","True","Jun 08  2012"
"Florida - Southern","Connecticut General Life Insurance Co","900 Cottage Grove Road","Bloomfield","CT","06002","www.cigna.com","","","Medigap Policy A","True","True","False","False","False","False","True","Jun 08  2012"
"Florida - Southern","Connecticut General Life Insurance Co","900 Cottage Grove Road","Bloomfield","CT","06002","www.cigna.com","","","Medigap Policy F","True","True","False","False","False","False","True","Jun 08  2012"
"Florida - Southern","Connecticut General Life Insurance Co","900 Cottage Grove Road","Bloomfield","CT","06002","www.cigna.com","","","Medigap Policy N","True","True","False","False","False","False","True","Jun 08  2012"
"Florida - Southern","Everence Association Inc.","1110 North Main Street  P. O. Box 483","Goshen","IN","46527","www.everence.com","Enrollment open to people eligible for membership in the association  a fraternal benefit society.","La inscripción está abierta para los individuos elegilbes para ser miembros de la asociación  una sociedad fraterna de beneficios","Medigap Policy L","True","True","False","False","True","False","False","Mar 12  2013"
"Florida - Southern","Health First Insurance Company","6450 U.S. Highway 1","Rockledge","FL","32955","www.health-first.org","","","Medigap Policy A","True","True","False","False","False","False","True","Jun 22  2012"
"Florida - Southern","Health First Insurance Company","6450 U.S. Highway 1","Rockledge","FL","32955","www.health-first.org","","","Medigap Policy F","True","True","False","False","False","False","True","Jun 22  2012"
"Florida - Southern","Health First Insurance Company","6450 U.S. Highway 1","Rockledge","FL","32955","www.health-first.org","","","Medigap Policy N","True","True","False","False","False","False","True","Jun 22  2012"
"Florida - Southern","Aetna Life Insurance Co","151 Farmington Avenue","Hartford","CT","06156","www.aetna.com","","","Medigap Policy G","True","True","False","False","False","False","True","May 10  2013"
"Florida - Southern","Aetna Life Insurance Co","151 Farmington Avenue","Hartford","CT","06156","www.aetna.com","","","Medigap Policy N","True","True","False","False","False","False","True","May 10  2013"
"Florida - Southern","American Retirement Life Insurance","11200 Lakeline Blvd. Suite 100","Austin","TX","78717","www.arlic.csbfieldcomm.com","","","Medigap Policy A","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","American Retirement Life Insurance","11200 Lakeline Blvd. Suite 100","Austin","TX","78717","www.arlic.csbfieldcomm.com","","","Medigap Policy F","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","American Retirement Life Insurance","11200 Lakeline Blvd. Suite 100","Austin","TX","78717","www.arlic.csbfieldcomm.com","","","Medigap Policy G","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","American Retirement Life Insurance","11200 Lakeline Blvd. Suite 100","Austin","TX","78717","www.arlic.csbfieldcomm.com","","","Medigap Policy N","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Central States Indemnity Co. of Omaha","1212 North 96th Street","Omaha","NE","68114"," www.CSI-omaha.com","","","Medigap Policy A","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Central States Indemnity Co. of Omaha","1212 North 96th Street","Omaha","NE","68114"," www.CSI-omaha.com","","","Medigap Policy B","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Central States Indemnity Co. of Omaha","1212 North 96th Street","Omaha","NE","68114"," www.CSI-omaha.com","","","Medigap Policy C","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Central States Indemnity Co. of Omaha","1212 North 96th Street","Omaha","NE","68114"," www.CSI-omaha.com","","","Medigap Policy F","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Central States Indemnity Co. of Omaha","1212 North 96th Street","Omaha","NE","68114"," www.CSI-omaha.com","","","Medigap Policy G","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Central States Indemnity Co. of Omaha","1212 North 96th Street","Omaha","NE","68114"," www.CSI-omaha.com","","","Medigap Policy N","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Transamerica Premier Life Insurance Company (formerly Monumental Life Insurance Company)","2 East Chase Street","Baltimore","MD","21202","www.monlife.com","","","Medigap Policy A","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Transamerica Premier Life Insurance Company (formerly Monumental Life Insurance Company)","2 East Chase Street","Baltimore","MD","21202","www.monlife.com","","","Medigap Policy B","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Transamerica Premier Life Insurance Company (formerly Monumental Life Insurance Company)","2 East Chase Street","Baltimore","MD","21202","www.monlife.com","","","Medigap Policy C","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Transamerica Premier Life Insurance Company (formerly Monumental Life Insurance Company)","2 East Chase Street","Baltimore","MD","21202","www.monlife.com","","","Medigap Policy D","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Transamerica Premier Life Insurance Company (formerly Monumental Life Insurance Company)","2 East Chase Street","Baltimore","MD","21202","www.monlife.com","","","Medigap Policy F","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Transamerica Premier Life Insurance Company (formerly Monumental Life Insurance Company)","2 East Chase Street","Baltimore","MD","21202","www.monlife.com","","","Medigap Policy G","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Transamerica Premier Life Insurance Company (formerly Monumental Life Insurance Company)","2 East Chase Street","Baltimore","MD","21202","www.monlife.com","","","Medigap Policy K","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Transamerica Premier Life Insurance Company (formerly Monumental Life Insurance Company)","2 East Chase Street","Baltimore","MD","21202","www.monlife.com","","","Medigap Policy L","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Transamerica Premier Life Insurance Company (formerly Monumental Life Insurance Company)","2 East Chase Street","Baltimore","MD","21202","www.monlife.com","","","Medigap Policy M","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Transamerica Premier Life Insurance Company (formerly Monumental Life Insurance Company)","2 East Chase Street","Baltimore","MD","21202","www.monlife.com","","","Medigap Policy N","True","True","False","False","False","False","True","Aug 15  2014"
"Florida - Southern","Americo Financial Life & Annuity Insurance Company","P.O. Box 410288","Kansas City","MO","64141","www.americo.com","","","Medigap Policy A","True","True","False","False","False","False","True","Jul 11  2016"
"Florida - Southern","Americo Financial Life & Annuity Insurance Company","P.O. Box 410288","Kansas City","MO","64141","www.americo.com","","","Medigap Policy F","True","True","False","False","False","False","True","Jul 11  2016"
"Florida - Southern","Americo Financial Life & Annuity Insurance Company","P.O. Box 410288","Kansas City","MO","64141","www.americo.com","","","Medigap Policy G","True","True","False","False","False","False","True","Jul 11  2016"
"Florida - Southern","Americo Financial Life & Annuity Insurance Company","P.O. Box 410288","Kansas City","MO","64141","www.americo.com","","","Medigap Policy N","True","True","False","False","False","False","True","Jul 11  2016"
"Florida - Southern","CIGNA Health and Life Insurance","P. O. Box 269005","Weston","FL","33326","www.cigna.com/medicare/part-d/","","","Medigap Policy A","True","True","False","False","False","False","True","Jul 11  2016"
"Florida - Southern","CIGNA Health and Life Insurance","P. O. Box 269005","Weston","FL","33326","www.cigna.com/medicare/part-d/","","","Medigap Policy F","True","True","False","False","False","False","True","Jul 11  2016"
"Florida - Southern","CIGNA Health and Life Insurance","P. O. Box 269005","Weston","FL","33326","www.cigna.com/medicare/part-d/","","","Medigap Policy N","True","True","False","False","False","False","True","Jul 11  2016"
"Georgia","AARP HealthCare Options (United Healthcare Insurance Company)","Post Office Box 130","Montgomeryville","PA","18936","AARPMedicareSupplement.com","","","Medigap Policy A","True","False","False","True","False","False","False","May 25  2000"
"Georgia","AARP HealthCare Options (United Healthcare Insurance Company)","Post Office Box 130","Montgomeryville","PA","18936","AARPMedicareSupplement.com","","","Medigap Policy B","True","False","False","True","False","False","False","May 25  2000"
"Georgia","AARP HealthCare Options (United Healthcare Insurance Company)","Post Office Box 130","Montgomeryville","PA","18936","AARPMedicareSupplement.com","","","Medigap Policy C","True","False","False","True","False","False","False","May 25  2000"
"Georgia","AARP HealthCare Options (United Healthcare Insurance Company)","Post Office Box 130","Montgomeryville","PA","18936","AARPMedicareSupplement.com","","","Medigap Policy D","True","False","False","True","False","False","False","May 25  2000"
"Georgia","AARP HealthCare Options (United Healthcare Insurance Company)","Post Office Box 130","Montgomeryville","PA","18936","AARPMedicareSupplement.com","","","Medigap Policy F","True","False","False","True","False","False","False","May 25  2000"
"Georgia","AARP HealthCare Options (United Healthcare Insurance Company)","Post Office Box 130","Montgomeryville","PA","18936","AARPMedicareSupplement.com","","","Medigap Policy G","True","False","False","True","False","False","False","May 25  2000"
"Georgia","AARP HealthCare Options (United Healthcare Insurance Company)","Post Office Box 130","Montgomeryville","PA","18936","AARPMedicareSupplement.com","","","Medigap SELECT C","True","False","False","True","False","False","False","May 25  2000"
"Georgia","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","","","Medigap Policy A","True","True","False","False","True","False","False","Jun 19  2015"
"Georgia","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","","","Medigap Policy B","True","True","False","False","True","False","False","Jun 19  2015"
"Georgia","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","","","Medigap Policy C","True","True","False","False","True","False","False","Jun 19  2015"
"Georgia","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","","","Medigap Policy F","True","True","False","False","True","False","False","Jun 19  2015"
"Georgia","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","","","Medigap Policy A","True","False","False","False","True","False","False","Apr 28  2003"
"Georgia","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","","","Medigap Policy B","True","False","False","False","True","False","False","Apr 28  2003"
"Georgia","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","","","Medigap Policy C","True","False","False","False","True","False","False","Apr 28  2003"
"Georgia","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","","","Medigap Policy F","True","False","False","False","True","False","False","Apr 28  2003"
"Georgia","Mutual of Omaha Insurance Company","Mutual of Omaha Plaza","Omaha","NE","68175","www.mutualofomaha.com","","","Medigap Policy A","True","False","False","False","True","False","False","Jul 01  2002"
"Georgia","Mutual of Omaha Insurance Company","Mutual of Omaha Plaza","Omaha","NE","68175","www.mutualofomaha.com","","","Medigap Policy C","True","False","False","False","True","False","False","Jul 01  2002"
"Georgia","Mutual of Omaha Insurance Company","Mutual of Omaha Plaza","Omaha","NE","68175","www.mutualofomaha.com","","","Medigap Policy D","True","False","False","False","True","False","False","Jul 01  2002"
"Georgia","Mutual of Omaha Insurance Company","Mutual of Omaha Plaza","Omaha","NE","68175","www.mutualofomaha.com","","","Medigap Policy F","True","False","False","False","True","False","False","Jul 01  2002"
"Georgia","Continental Life Insurance Company of Brentwood  Tennessee","Post Office Box 1188","Brentwood","TN","37024","www.cont-life.com","","","Medigap Policy A","True","False","False","False","True","False","False","Jul 01  2002"
"Georgia","Continental Life Insurance Company of Brentwood  Tennessee","Post Office Box 1188","Brentwood","TN","37024","www.cont-life.com","","","Medigap Policy B","True","False","False","False","True","False","False","Jul 01  2002"
"Georgia","Continental Life Insurance Company of Brentwood  Tennessee","Post Office Box 1188","Brentwood","TN","37024","www.cont-life.com","","","Medigap Policy C","True","False","False","False","True","False","False","Jul 01  2002"
"Georgia","Continental Life Insurance Company of Brentwood  Tennessee","Post Office Box 1188","Brentwood","TN","37024","www.cont-life.com","","","Medigap Policy D","True","False","False","False","True","False","False","Jul 01  2002"
"Georgia","Continental Life Insurance Company of Brentwood  Tennessee","Post Office Box 1188","Brentwood","TN","37024","www.cont-life.com","","","Medigap Policy F","True","False","False","False","True","False","False","Jul 01  2002"
"Georgia","Continental Life Insurance Company of Brentwood  Tennessee","Post Office Box 1188","Brentwood","TN","37024","www.cont-life.com","","","Medigap Policy G","True","False","False","False","True","False","False","Jul 01  2002"
"Georgia","USAA Life Insurance Co","9800 Fredericksburg Road","San Antonio","TX","78288","www.usaa.com","","","Medigap Policy A","True","False","False","False","True","False","False","Jul 01  2002"
"Georgia","USAA Life Insurance Co","9800 Fredericksburg Road","San Antonio","TX","78288","www.usaa.com","","","Medigap Policy F","True","False","False","False","True","False","False","Jul 01  2002"
"Georgia","Blue Cross Blue Shield of Georgia","3350 Peachtree Road  N.E.","Atlanta","GA","30326","www.bcbsga.com","","","Medigap Policy A","True","False","False","False","True","False","False","Jul 01  2002"
"Georgia","Blue Cross Blue Shield of Georgia","3350 Peachtree Road  N.E.","Atlanta","GA","30326","www.bcbsga.com","","","Medigap Policy C","True","False","False","False","True","False","False","Jul 01  2002"
"Georgia","Blue Cross Blue Shield of Georgia","3350 Peachtree Road  N.E.","Atlanta","GA","30326","www.bcbsga.com","","","Medigap Policy F","True","False","False","False","True","False","False","Jul 01  2002"
"Georgia","Bankers Fidelity Life Insurance Co","4370 Peachtree Road NE","Atlanta","GA","30319","www.bflic.com","","","Medigap Policy A","True","False","False","False","True","False","False","Mar 19  2002"
"Georgia","Bankers Fidelity Life Insurance Co","4370 Peachtree Road NE","Atlanta","GA","30319","www.bflic.com","","","Medigap Policy B","True","False","False","False","True","False","False","Mar 19  2002"
"Georgia","Bankers Fidelity Life Insurance Co","4370 Peachtree Road NE","Atlanta","GA","30319","www.bflic.com","","","Medigap Policy C","True","False","False","False","True","False","False","Mar 19  2002"
"Georgia","Bankers Fidelity Life Insurance Co","4370 Peachtree Road NE","Atlanta","GA","30319","www.bflic.com","","","Medigap Policy D","True","False","False","False","True","False","False","Mar 19  2002"
"Georgia","Bankers Fidelity Life Insurance Co","4370 Peachtree Road NE","Atlanta","GA","30319","www.bflic.com","","","Medigap Policy F","True","False","False","False","True","False","False","Mar 19  2002"
"Georgia","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","","","Medigap Policy D","True","False","False","False","True","False","False","Apr 28  2003"
"Georgia","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","","","Medigap Policy G","True","False","False","False","True","False","False","Apr 28  2003"
"Georgia","Constitution Life Insurance Company","1001 Heathrow Park Lane","Lake Mary","FL","32746","www.constitutionlife.com","","","Medigap Policy A","True","False","False","False","True","False","False","Jun 24  2003"
"Georgia","Constitution Life Insurance Company","1001 Heathrow Park Lane","Lake Mary","FL","32746","www.constitutionlife.com","","","Medigap Policy B","True","False","False","False","True","False","False","Jun 24  2003"
"Georgia","Constitution Life Insurance Company","1001 Heathrow Park Lane","Lake Mary","FL","32746","www.constitutionlife.com","","","Medigap Policy C","True","False","False","False","True","False","False","Jun 24  2003"
"Georgia","Constitution Life Insurance Company","1001 Heathrow Park Lane","Lake Mary","FL","32746","www.constitutionlife.com","","","Medigap Policy D","True","False","False","False","True","False","False","Jun 24  2003"
"Georgia","Constitution Life Insurance Company","1001 Heathrow Park Lane","Lake Mary","FL","32746","www.constitutionlife.com","","","Medigap Policy F","True","False","False","False","True","False","False","Jun 24  2003"
"Georgia","Order of United Commercial Travelers of America","632 North Park Street","Columbus","OH","43215","www.uct.org","","","Medigap Policy A","True","False","False","False","True","False","False","Jun 24  2003"
"Georgia","Order of United Commercial Travelers of America","632 North Park Street","Columbus","OH","43215","www.uct.org","","","Medigap Policy B","True","False","False","False","True","False","False","Jun 24  2003"
"Georgia","Order of United Commercial Travelers of America","632 North Park Street","Columbus","OH","43215","www.uct.org","","","Medigap Policy C","True","False","False","False","True","False","False","Jun 24  2003"
"Georgia","Order of United Commercial Travelers of America","632 North Park Street","Columbus","OH","43215","www.uct.org","","","Medigap Policy F","True","False","False","False","True","False","False","Jun 24  2003"
"Georgia","Mutual of Omaha Insurance Company","Mutual of Omaha Plaza","Omaha","NE","68175","www.mutualofomaha.com","","","Medigap Policy G","True","False","False","False","True","False","False","Feb 10  2005"
"Georgia","Assured Life Association","9777 South Yosemite Street  Suite 200","Lone Tree","CO","80124","www.denverwoodmen.com","","","Medigap Policy A","True","False","False","False","True","False","False","Apr 10  2006"
"Georgia","Assured Life Association","9777 South Yosemite Street  Suite 200","Lone Tree","CO","80124","www.denverwoodmen.com","","","Medigap Policy B","True","False","False","False","True","False","False","Apr 10  2006"
"Georgia","Assured Life Association","9777 South Yosemite Street  Suite 200","Lone Tree","CO","80124","www.denverwoodmen.com","","","Medigap Policy C","True","False","False","False","True","False","False","Apr 10  2006"
